question_id,domain,difficulty,question,gold_answer,clean_context,source,condition,context,provider,model,raw_response,parsed_answer,self_reported_confidence,latency_ms,response_chars,run_timestamp_utc,abstained,answer_correct,context_supports_gold,unsupported_claim,hallucinated,appropriate_abstention,confidence_error
Q012,chemistry,easy,What is the atomic number of Magnesium?,12,"According to the periodic table, Magnesium has atomic number 12.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Magnesium has atomic number 12. Source B states: Magnesium has atomic number 13.",mock,deterministic-demo-v1,"ANSWER: 15
CONFIDENCE: 0.73",15,0.73,65.97,27,2026-09-15T22:54:35.041012+00:00,False,False,True,False,True,False,0.73
Q012,chemistry,easy,What is the atomic number of Magnesium?,12,"According to the periodic table, Magnesium has atomic number 12.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 12
CONFIDENCE: 0.81",12,0.81,78.75,27,2026-09-15T22:54:35.041065+00:00,False,True,False,True,True,False,0.18999999999999995
Q013,chemistry,easy,What is the atomic number of Aluminum?,13,"According to the periodic table, Aluminum has atomic number 13.",IUPAC periodic table,clean,"According to the periodic table, Aluminum has atomic number 13.",mock,deterministic-demo-v1,"ANSWER: 13
CONFIDENCE: 0.84",13,0.84,57.75,27,2026-09-15T22:54:35.041245+00:00,False,True,True,False,False,False,0.16000000000000003
Q013,chemistry,easy,What is the atomic number of Aluminum?,13,"According to the periodic table, Aluminum has atomic number 13.",IUPAC periodic table,missing,"According to the periodic table, Aluminum is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.84",Insufficient information.,0.84,60.92,50,2026-09-15T22:54:35.041307+00:00,True,False,False,False,False,True,0.84
Q013,chemistry,easy,What is the atomic number of Aluminum?,13,"According to the periodic table, Aluminum has atomic number 13.",IUPAC periodic table,irrelevant,"The Pacific Ocean is Earth's largest ocean. Water freezes at 0 degrees Celsius at standard pressure. A triangle has three sides. According to the periodic table, Aluminum has atomic number 13.",mock,deterministic-demo-v1,"ANSWER: 13
CONFIDENCE: 0.77",13,0.77,31.76,27,2026-09-15T22:54:35.041369+00:00,False,True,True,False,False,False,0.22999999999999998
Q013,chemistry,easy,What is the atomic number of Aluminum?,13,"According to the periodic table, Aluminum has atomic number 13.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Aluminum has atomic number 13. [duplicate] According to the periodic table, Aluminum has atomic number 13. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 13
CONFIDENCE: 0.66",13,0.66,50.69,27,2026-09-15T22:54:35.041422+00:00,False,True,True,False,False,False,0.33999999999999997
Q013,chemistry,easy,What is the atomic number of Aluminum?,13,"According to the periodic table, Aluminum has atomic number 13.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Aluminum has atomic number 13. Source B states: Aluminum has atomic number 11.",mock,deterministic-demo-v1,"ANSWER: 13
CONFIDENCE: 0.94",13,0.94,44.36,27,2026-09-15T22:54:35.041481+00:00,False,True,True,False,False,False,0.06000000000000005
Q013,chemistry,easy,What is the atomic number of Aluminum?,13,"According to the periodic table, Aluminum has atomic number 13.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 13
CONFIDENCE: 0.71",13,0.71,68.37,27,2026-09-15T22:54:35.041534+00:00,False,True,False,True,True,False,0.29000000000000004
Q014,chemistry,easy,What is the atomic number of Silicon?,14,"According to the periodic table, Silicon has atomic number 14.",IUPAC periodic table,clean,"According to the periodic table, Silicon has atomic number 14.",mock,deterministic-demo-v1,"ANSWER: 14
CONFIDENCE: 0.84",14,0.84,53.27,27,2026-09-15T22:54:35.041714+00:00,False,True,True,False,False,False,0.16000000000000003
Q014,chemistry,easy,What is the atomic number of Silicon?,14,"According to the periodic table, Silicon has atomic number 14.",IUPAC periodic table,missing,"According to the periodic table, Silicon is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 15
CONFIDENCE: 0.87",15,0.87,29.44,27,2026-09-15T22:54:35.041778+00:00,False,False,False,True,True,False,0.87
Q014,chemistry,easy,What is the atomic number of Silicon?,14,"According to the periodic table, Silicon has atomic number 14.",IUPAC periodic table,irrelevant,"The Pacific Ocean is Earth's largest ocean. The Moon is Earth's natural satellite. A leap year normally has 366 days. According to the periodic table, Silicon has atomic number 14.",mock,deterministic-demo-v1,"ANSWER: 14
CONFIDENCE: 0.83",14,0.83,59.42,27,2026-09-15T22:54:35.041838+00:00,False,True,True,False,False,False,0.17000000000000004
Q014,chemistry,easy,What is the atomic number of Silicon?,14,"According to the periodic table, Silicon has atomic number 14.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Silicon has atomic number 14. [duplicate] According to the periodic table, Silicon has atomic number 14. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 14
CONFIDENCE: 0.76",14,0.76,70.84,27,2026-09-15T22:54:35.041892+00:00,False,True,True,False,False,False,0.24
Q014,chemistry,easy,What is the atomic number of Silicon?,14,"According to the periodic table, Silicon has atomic number 14.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Silicon has atomic number 14. Source B states: Silicon has atomic number 11.",mock,deterministic-demo-v1,"ANSWER: 14
CONFIDENCE: 0.66",14,0.66,50.88,27,2026-09-15T22:54:35.041949+00:00,False,True,True,False,False,False,0.33999999999999997
Q014,chemistry,easy,What is the atomic number of Silicon?,14,"According to the periodic table, Silicon has atomic number 14.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 14
CONFIDENCE: 0.81",14,0.81,57.68,27,2026-09-15T22:54:35.042002+00:00,False,True,False,True,True,False,0.18999999999999995
Q015,chemistry,easy,What is the atomic number of Phosphorus?,15,"According to the periodic table, Phosphorus has atomic number 15.",IUPAC periodic table,clean,"According to the periodic table, Phosphorus has atomic number 15.",mock,deterministic-demo-v1,"ANSWER: 15
CONFIDENCE: 0.83",15,0.83,44.4,27,2026-09-15T22:54:35.042167+00:00,False,True,True,False,False,False,0.17000000000000004
Q015,chemistry,easy,What is the atomic number of Phosphorus?,15,"According to the periodic table, Phosphorus has atomic number 15.",IUPAC periodic table,missing,"According to the periodic table, Phosphorus is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.93",Insufficient information.,0.93,51.35,50,2026-09-15T22:54:35.042230+00:00,True,False,False,False,False,True,0.93
Q015,chemistry,easy,What is the atomic number of Phosphorus?,15,"According to the periodic table, Phosphorus has atomic number 15.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. The Pacific Ocean is Earth's largest ocean. The Moon is Earth's natural satellite. According to the periodic table, Phosphorus has atomic number 15.",mock,deterministic-demo-v1,"ANSWER: 15
CONFIDENCE: 0.66",15,0.66,47.39,27,2026-09-15T22:54:35.042290+00:00,False,True,True,False,False,False,0.33999999999999997
Q015,chemistry,easy,What is the atomic number of Phosphorus?,15,"According to the periodic table, Phosphorus has atomic number 15.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Phosphorus has atomic number 15. [duplicate] According to the periodic table, Phosphorus has atomic number 15. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 15
CONFIDENCE: 0.72",15,0.72,18.27,27,2026-09-15T22:54:35.042343+00:00,False,True,True,False,False,False,0.28
Q015,chemistry,easy,What is the atomic number of Phosphorus?,15,"According to the periodic table, Phosphorus has atomic number 15.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Phosphorus has atomic number 15. Source B states: Phosphorus has atomic number 14.",mock,deterministic-demo-v1,"ANSWER: 15
CONFIDENCE: 0.84",15,0.84,57.29,27,2026-09-15T22:54:35.042442+00:00,False,True,True,False,False,False,0.16000000000000003
Q015,chemistry,easy,What is the atomic number of Phosphorus?,15,"According to the periodic table, Phosphorus has atomic number 15.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 15
CONFIDENCE: 0.87",15,0.87,43.89,27,2026-09-15T22:54:35.042495+00:00,False,True,False,True,True,False,0.13
Q016,chemistry,easy,What is the atomic number of Sulfur?,16,"According to the periodic table, Sulfur has atomic number 16.",IUPAC periodic table,clean,"According to the periodic table, Sulfur has atomic number 16.",mock,deterministic-demo-v1,"ANSWER: 16
CONFIDENCE: 0.95",16,0.95,21.09,27,2026-09-15T22:54:35.042672+00:00,False,True,True,False,False,False,0.050000000000000044
Q016,chemistry,easy,What is the atomic number of Sulfur?,16,"According to the periodic table, Sulfur has atomic number 16.",IUPAC periodic table,missing,"According to the periodic table, Sulfur is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 13
CONFIDENCE: 0.93",13,0.93,29.57,27,2026-09-15T22:54:35.042789+00:00,False,False,False,True,True,False,0.93
Q016,chemistry,easy,What is the atomic number of Sulfur?,16,"According to the periodic table, Sulfur has atomic number 16.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. The Pacific Ocean is Earth's largest ocean. Water freezes at 0 degrees Celsius at standard pressure. According to the periodic table, Sulfur has atomic number 16.",mock,deterministic-demo-v1,"ANSWER: 16
CONFIDENCE: 0.77",16,0.77,76.38,27,2026-09-15T22:54:35.042854+00:00,False,True,True,False,False,False,0.22999999999999998
Q016,chemistry,easy,What is the atomic number of Sulfur?,16,"According to the periodic table, Sulfur has atomic number 16.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Sulfur has atomic number 16. [duplicate] According to the periodic table, Sulfur has atomic number 16. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 20
CONFIDENCE: 0.89",20,0.89,53.15,27,2026-09-15T22:54:35.042912+00:00,False,False,True,False,True,False,0.89
Q016,chemistry,easy,What is the atomic number of Sulfur?,16,"According to the periodic table, Sulfur has atomic number 16.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Sulfur has atomic number 16. Source B states: Sulfur has atomic number 19.",mock,deterministic-demo-v1,"ANSWER: 20
CONFIDENCE: 0.68",20,0.68,19.51,27,2026-09-15T22:54:35.042971+00:00,False,False,True,False,True,False,0.68
Q016,chemistry,easy,What is the atomic number of Sulfur?,16,"According to the periodic table, Sulfur has atomic number 16.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 20
CONFIDENCE: 0.72",20,0.72,61.23,27,2026-09-15T22:54:35.043025+00:00,False,False,False,True,True,False,0.72
Q017,chemistry,easy,What is the atomic number of Chlorine?,17,"According to the periodic table, Chlorine has atomic number 17.",IUPAC periodic table,clean,"According to the periodic table, Chlorine has atomic number 17.",mock,deterministic-demo-v1,"ANSWER: 17
CONFIDENCE: 0.95",17,0.95,54.05,27,2026-09-15T22:54:35.043203+00:00,False,True,True,False,False,False,0.050000000000000044
Q017,chemistry,easy,What is the atomic number of Chlorine?,17,"According to the periodic table, Chlorine has atomic number 17.",IUPAC periodic table,missing,"According to the periodic table, Chlorine is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.81",Insufficient information.,0.81,48.09,50,2026-09-15T22:54:35.043265+00:00,True,False,False,False,False,True,0.81
Q017,chemistry,easy,What is the atomic number of Chlorine?,17,"According to the periodic table, Chlorine has atomic number 17.",IUPAC periodic table,irrelevant,"The Moon is Earth's natural satellite. The Pacific Ocean is Earth's largest ocean. Water freezes at 0 degrees Celsius at standard pressure. According to the periodic table, Chlorine has atomic number 17.",mock,deterministic-demo-v1,"ANSWER: 17
CONFIDENCE: 0.86",17,0.86,42.65,27,2026-09-15T22:54:35.043365+00:00,False,True,True,False,False,False,0.14
Q017,chemistry,easy,What is the atomic number of Chlorine?,17,"According to the periodic table, Chlorine has atomic number 17.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Chlorine has atomic number 17. [duplicate] According to the periodic table, Chlorine has atomic number 17. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 17
CONFIDENCE: 0.84",17,0.84,64.33,27,2026-09-15T22:54:35.043419+00:00,False,True,True,False,False,False,0.16000000000000003
Q017,chemistry,easy,What is the atomic number of Chlorine?,17,"According to the periodic table, Chlorine has atomic number 17.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Chlorine has atomic number 17. Source B states: Chlorine has atomic number 14.",mock,deterministic-demo-v1,"ANSWER: 17
CONFIDENCE: 0.73",17,0.73,52.75,27,2026-09-15T22:54:35.043482+00:00,False,True,True,False,False,False,0.27
Q017,chemistry,easy,What is the atomic number of Chlorine?,17,"According to the periodic table, Chlorine has atomic number 17.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.64",Insufficient information.,0.64,76.85,50,2026-09-15T22:54:35.043536+00:00,True,False,False,False,False,True,0.64
Q018,chemistry,easy,What is the atomic number of Argon?,18,"According to the periodic table, Argon has atomic number 18.",IUPAC periodic table,clean,"According to the periodic table, Argon has atomic number 18.",mock,deterministic-demo-v1,"ANSWER: 18
CONFIDENCE: 0.83",18,0.83,61.45,27,2026-09-15T22:54:35.043677+00:00,False,True,True,False,False,False,0.17000000000000004
Q018,chemistry,easy,What is the atomic number of Argon?,18,"According to the periodic table, Argon has atomic number 18.",IUPAC periodic table,missing,"According to the periodic table, Argon is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.81",Insufficient information.,0.81,57.43,50,2026-09-15T22:54:35.043737+00:00,True,False,False,False,False,True,0.81
Q018,chemistry,easy,What is the atomic number of Argon?,18,"According to the periodic table, Argon has atomic number 18.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. Water freezes at 0 degrees Celsius at standard pressure. A triangle has three sides. According to the periodic table, Argon has atomic number 18.",mock,deterministic-demo-v1,"ANSWER: 18
CONFIDENCE: 0.74",18,0.74,27.14,27,2026-09-15T22:54:35.043798+00:00,False,True,True,False,False,False,0.26
Q018,chemistry,easy,What is the atomic number of Argon?,18,"According to the periodic table, Argon has atomic number 18.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Argon has atomic number 18. [duplicate] According to the periodic table, Argon has atomic number 18. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 18
CONFIDENCE: 0.90",18,0.9,40.95,27,2026-09-15T22:54:35.043852+00:00,False,True,True,False,False,False,0.09999999999999998
